,text,sentiment
1158, eta theke ami ki sujok subida pabo ,0.0
1159, vi *5000*150#Dial korle 500MB aca but seta kon SIM e. ai SIM e kano chulo hoy na. ,0.0
1160, *5000*150# a Dial korle koto MB payoa jay. ,0.0
1161, accha amra j 7 din ar jonno 1 gb niya thaki atar ki kono meyad barano jay.pls aktu bolun ,0.0
1162, Unlimeted offer calu korar jonno ki dorker ,0.0
1163, Bondo sim er jonno mb pabar kono ofar ace ki na.... ,0.0
1164, amr sim a bonus payna ki jonno ? ,0.0
1165, lagbe na .kintu free mb pabo ki vabe ,0.0
1166, gp bondho sim a ki offer ace? ,0.0
1167, 5 tk gp te 500mb akhon dey na kno?? ,0.0
1168, Emg off koebo.... tk ki vabe kom katbe ,0.0
1169, app to download hoy na ,0.0
1170, amar sim o onek din hoye gelo konu offer decche na.akon ami offer pete ki korte pari aktu bolben. ,0.0
1171, Ami amr internet theke Ber hoye internet pack off korbo kivabe ,0.0
1172, microsoft 430 er jnno ei app ta ase kiii???? ,0.0
1173, kom takai mb beshi pabo ki vaba? ,0.0
1174, Koy bar ay bonas ta paoya jabe ,0.0
1175, Vaiya flxiplan er gift option ta ki chalu kora hoyese?? ,0.0
1176, ami to ai app ti te login e korte parteci nah ,0.0
1177, Gp sim cara ki onno sim use kora jabe ai phne? ,0.0
1178, ami akta gp sim nite chai .  .  .  .  . but amr tu NID nei passport er photocopy dile hobe ,0.0
1179, @ Md Sajid Ali .  Dukkhito .  bortomane amader ei rokom kono regular offer nei. Tobe apni jodi   GP Offer   theke emon kono SMS peye thaken .  tahole kindly SMS ti follow korar jonno onurodh korchhi. Apnar SIM er jonno deya nirdishto offer somporke jante doya kore dial korun *121#. ,0.0
1180, Dear customer .  amader bondho SIM e 5 taka te 500MB offer ti shorboccho 2 bar nite parben. ,0.0
1181, Apnara internet ar meyad ato kom den kno. ,2.0
1182, @Nihad .  Amader online shop er device gulo somporke bistarito janar jonno ei httpswww.grameenphone.comshopdevicesphones link ti visit korun ,0.0
1183, bondo sim a ke kono offer asa???? ,0.0
1184, 2 bar er beshi neoya jabena ,0.0
1185, r a vai deksi but offer dey na..karon ata onk tk khoros kori tai.. ,0.0
1186, @Md Mahmud Asif .  Ei dhoroner bundle apni flexiplan theke kinte parben. ,0.0
1187, Kintu ami to matro 1 ti sms paici ,0.0
1188,Amader ekhon darun kichu offer cholce. Offer gulo jante dial korun *121#,0.0
1189, Htc phn er details ta ektu diben pls ,0.0
1190,Apnar number ti ei offer er jonno eligible kina jante OctSpace017XXXXXXXX likhe pathi ,0.0
1191,Amader darun kichu handset ebong er sathe ache bortomane bistarito jante amader website visit korun. ,0.0
1192, Sob gulu jodi website a jani ta holay apnar kacay ki lav. ,0.0
1193, @Omar .  Amader online shop er device gulo somporke bistarito janar jonno ei httpswww.grameenphone.comshopdevicesphones link ti visit korun ,0.0
1194, @Pranto .  Apnar nikotsotho grameenphone center er location jante onugroho kore amader website er   storeLocator  option ti bybohar korar onurodh janacchi. ,0.0
1195, apnader link ta ki paoa jaby ,0.0
1196, @Mh Shvõñ  .  Apnar handset er sathe service center er address provide kora hoyeche .  doya kore sei address e contact korar onurodh korchi. ,0.0
1197, Lava iris505 kinte gecilam ektouu valo na  ,2.0
1198,Amader online shop er device gulo somporke bistarito janar jonno ei httpswww.grameenphone.comshopdevicesphones link ti visit korun ,0.0
1199, Symphony H250 Phn ta ki pawa jabe....??? ,0.0
1200, amar 01796886168 ai nambarte kence thake taka beshi kate ki korle taka kom katbe amake janan??? ,0.0
1201,tahola to oi dhoronar sistam na rakai valo.. ,0.0
1202, Assah chittagong er kono gp shop e mobile ta pawo jabe? ,0.0
1203, Amar akta bondo grameen sim ase aita open korle Ki ami kono mb offer pete pari plz help aktu jodi bolen ,0.0
1204, Amie akta New sim kince bola ase prothom 34 taka vorle 1 gp and pore 9 taka porle one jp kintu 9 taka vorle power load ki jane dekhai ,0.0
1205, Ami lava set akta nite chai. Chittagong order kora jabe Jodi jay tahole ami akta chai? ,0.0
1206, ???? ??? Continue use korteci...akhn koma takai jno beshi mb pawa jai oi rokm akta ofer er kotha bolen arekta kotha amr pn kintu java. ,0.0
1207, accha lava iris 605 e jei gp sim deya hobe seta chara onno kno gp sim use kora jabe?? ,0.0
1208, ami mirpur 1 a phone ta kinte giasilam kinto phone naki ses hoi a gase.. kobe nagad pawa jabe janaben plz ,0.0
1209, Vaiya.... Gp.. Bondho SIM ar kono offer ase kina please bolen... Thakle Ami Amar Gp SIM on korbo.. ,0.0
1210, sob thik ache kintu ami rule Wise sms send korlam kintu er por ooo kono pokar MB baa GB net pelam naa. ,0.0
1211, asca vaiya gp te age daily month a 20mb free deto bt akn r dai na kno? ,0.0
1212, new..ba..bondho sim ar kono offer ache ki na...kandli aktu janan to...plzz ,0.0
1213, chattagram a kothai pawa jabe?please aktu janale valo hoy....ai offer ti pete ki kono shorto ache naki? ,0.0
1214, apnader online shop sara ki amni market e mobile ra kinte paoya jabe na?? apnaderi offer er modde?? ,0.0
1215, @Hridoy Chowdhury .  Apni amader GPC theke purchase kore thakle offer gulo grohon korte parben. Details jante amader website visit korun. ,0.0
1216, gp customer care e gele phn kinte parbo?? ami mobile dekte chai age... ,0.0
1217, @Akash .  Apnar mulloban motamot er jonno dhonnobad. ,0.0
1218, Ami bondo sonjog calu koreci kinto amake kono offer dei na kno? ,0.0
1219, Amar mobile to android touch na. Ami ki apnader kac theke kono valo result asa korte pari na? ,0.0
1220, @Sakibul Haasan .  Amader 28 days er facebook pack kinte apnar charge hobe tk18.26including VAT . SD . SC.Pack ti nite o balance jante *121# dial kore poroborti instruction follow korun. ,0.0
1221, Aktu bolben lava ai dui ta set e ki shomvob na disen.ar dam to avarage. ,0.0
1222,Handset ar price jante kindly amader website er Gp online shop option check korar jonno onurodh korchi. ,0.0
1223, ai phone katha bolar jonno ta abr net... pay natar por ai phone Pick tular jonno valo na. ,0.0
1224, Sim a pic code pore gele ki kara jabe?,0.0
1225, ami ki lava lris 605 1 month por kinta parbo tokhon ki offer ta thakba ,0.0
1226, Ei phn ta to Rajbarite pawya jay na .  . ami kothay gele pabo bolben plz ,0.0
1227, Ame grameen a 121 a Manager er sathe kotha bolbo kivabe ,0.0
1228, gramener new sim a 34 tk recharge 5GB internet 1GB kre ki j kono somoy nite parbo?? ,0.0
1229, Amake koto tk emergency dewa hoyese aita ami kivaba dekbo? ,0.0
1230, amar 1ta sim cilo tobe kar name biometrickora jane na ami ki no ta pabo ,0.0
1231, ami amr boundu sim ta chalo korle ki ki offer phete pari amake ki janaben plz ,0.0
1232, Grammen phone bondho sim chalo korle ami kno .......offer pabo ,0.0
1233, my contacts apps ti password dile worng bole tahole ki dibo password aktu janabe ,0.0
1234, Lava iris 605 koto taka and aro ki shujog subida paoa jabe? ,0.0
1235, Amar sim a vai 58 scend a 2 taka kate kno bole vaiya. ,0.0
1236, Mobile phone gulo koti pete pre..?Aknu market ase nai kno ,0.0
1237, Gp te 1takai 3mb pakage ti ki bondho kore daya hoace?plz tell me ,0.0
1238, Flexi plan e gift option nei kano ba prblm ki? ,0.0
1239, phone gulo kotha thake kinte parbo..  ,0.0
1240, Gp te ager moto free offer paoa jay na kno ,0.0
1241, Gp te kon package nila call rate kom hoba?? ,0.0
1242, Offer ta koto din thakby ,0.0
1243, 821 er configur ta ki janaben ,0.0
1244, Sylhet a kun jayga theke kinte hobe? ,0.0
1245, gp te kono free MB offer thakle janiye din plz ,0.0
1246, vai add er link den ami download korbo khud valo lagce ,0.0
1247, vai gremenphone a ki MB tranesfer kora jai ,0.0
1248, Sim koto din bondho thakle 5 tky 500 mb paoya jabe..? ,0.0
1249, Set ta kothay paoya jbe? ,0.0
1250, lave iris 800 er dam ta akhon koto ace ata ki jana no jabe ,0.0
1251, Ay 1gb ki kora nibo? ,0.0
1252, Narayanganj er gauciata pawa jabe kh ,0.0
1253, Tk thaklei akta a muhurte niye astam ,0.0
1254, Acca bortoman ki kono free internet pack ace?? ,0.0
1255, Gp te ki new kon mb offer acce??? ,0.0
1256, Nater kom dama kono darun offer aca ke ,0.0
1257, mibile ta kotai pawa jabe? ,0.0
1258, koto taka lagbe ami kinte chai ,0.0
1259, 5 takay 500 mb koto bar kina jay? ,0.0
1260, phn ta pawa jabe kothai.. ,0.0
1261, kom takar ki kono offer nai thakle please janaban ,0.0
1262, online sara ar kon jagay pawa jabe lava iris821 ,0.0
1263, gp net kub slow kotache eta ki sobar naki sudhu amar ,2.0
1264, vai bondo sim ar offer check kora kivaba?? ,0.0
1265, Kindly price ta koto bolben? ,0.0
1266, phn 2tar details ta dile valo hoto. ,0.0
1267, 10 Number kothay pawa jabe ,0.0
1268, gp bondo sim a ki offer ase ,0.0
1269, 2945 tk. ar lava ta ache naki ,0.0
1270, Lava iris akhon ki asy...? ,0.0
1271, 821 tar ki detlis ta dan ,0.0
1272, Comilla kon market a pabo? ,0.0
1273, I want to take it ,0.0
1274, flexiplan a gift hoyna kano. ,0.0
1275, Phone ar dam koto bro ,0.0
1276, lava mobile rate koto markete ,0.0
1277, Phn dui tar prize koto?? ,0.0
1278, Price ta comment e dan. ,0.0
1279, Amar kacea to taka ni kinmu ke diea ,0.0
1280, Hmm valoi to mone hoy ,0.0
1281, Ami ei phonte kinbo khibe pete pari plz ektu janaben ,0.0
1282, ei offer ta koto din porjonto cholbe? ,0.0
1283, Set ar ability ki rokom ,0.0
1284, Ami akta phn nite chai ,0.0
1285, ami amar bondho sim a 10takai kinte par tam but akhon ami parsina . ki babe kinte parbo ,0.0
1286, Ami lava iris 605 kinaci 7 din holo kintn 1 Gp ase na keno ,0.0
1287, amar ai sim a valo kono offer thakle den plz ,0.0
1288, amader akahe kinece kintu koy din valoi chollo akhon hang kore karon amader pokkhe o gulo phone use kore jabe na ,0.0
1289, lava iris821 ta kotha theke kinte hobe customer care theke naki show room theke ,0.0
1290, 01748696018 ei number ti bondho sim naki ektu dekhben ,0.0
1291, Flexiplan kono kisu gift kora Jay na keno.?? ,0.0
1292, 821 eta ki white Clr ta ase ami Net A.. deklam    Greey    ,0.0
1293, flexiplan thake gift hoyna kno? ,0.0
1294, apnader gp center a gala to phone pao jai na ,2.0
1295, new sim a 9tk 1gb ami ager mase USE KORI NI akhon ki ami 2bar nite parbo ki na ? ,0.0
1296, Chittagong e kothay pawa jabe pls help me..... ,0.0
1297, amar gp sim a taka ketey nicchey...kivabey eta bondho korbo.... kono sms dicchey na.... ,0.0
1298, Kothar reply ase na Keno ,0.0
1299,moner moto bondhu der sathe sosori chat korar jonno ekta offer ase.ami active kori.,0.0
1300,but eta ekta baje service.,0.0
1301,ojotha amar taka gulu nosto holo.,2.0
1302, boss .  .  . lava iris 605 .  .  .  .  ei ta ami nite chacci but ki vabe nite parvo .  .  .  bol le valo hoto.... ,0.0
1303, Iris 821 er configuration ta pls janan..comment e dile valo hoe.. ,0.0
1304,R ai phone ti kinte hole kothay jugajug korte hobe.... ,0.0
1305, Happy Man Gp bondo sim calu korle ki kono oper ase ,0.0
1306, apnader kache ekta bole..1.5GB ki vabe kinte hoy..amake boolben.. ,0.0
1307, Hello.1GB ki 49takei paoyajabena 24hours er jonno.jodi jai tahole kivabe korte hbe plz bolun.. ,0.0
1308, vai age je ekta silo.... 2999 tk..oita ase......???? ,0.0
1309, LAVA er je kono smart phone somporke details jante jogajog korun.,0.0
1310,Ajonno GP ke baje mone hoy.... ,0.0
1311, Dus kamon acho valo acho tumi amar sata katha bolo na kano ami ki dush korachi ,0.0
1312, lava iris 821 mobile a koto din ar woranty deya hobe??? ,0.0
1313, LAVA iris 821 er deatils ta amar dorkar ,0.0
1314, Ei offer ti koto din thakbe.disember mase paoa jabe ki na ,0.0
1315, ctg gp centre a ki iris821 pawa jabe? ,0.0
1316, hmm but oder ta kon namber a korbo namber ro nai ,0.0
1317,And shariatpur a kothay pabo ,0.0
1318, New sim e ki kno mb offer ase? ,0.0
1319, Iris870hobay ke r daym kotou ,0.0
1320, Apnader 1 mas ar ki kono facebook pack ache? ,0.0
1321, Ami to 605 nichi ebar bonus ta pabo kmne ektu bolben ki ,0.0
1322, Sob thaka kom rate kon pak? ,0.0
1323, bondho sime 500 mb neter sathe ar ki kichu free ache? ,0.0
1324, 6000 tk valo kono phn ache? ,0.0
1325, = Ami akta phone nite chachi kintu kemon hobe  .  aktu bolben keu ? R offer ta kotodin cholbe ,0.0
1326, kivabe nibo kothay pabo ?? ,0.0
1327,Ami ki kono offer pabo? ,0.0
1328, vaiya bondho sim ar khuno affar ace kina amake janabe.please ,0.0
1329, Vi apnar iris605 valo na ,0.0
1330, Lava a model a valo charge thaka na ,0.0
1331, gp te pin number diye dokan theke kivabe recharge korbo? jate onno keo amar number na dekhte pare.. ,0.0
1332, Amar gp sim e kono offer pai na keno??0.facebook.com hoy na.mb kinte pari na just 4mb kina jay. ,0.0
1333, eta kothay theke downlod korbo .  .  ,0.0
1334, @??? ??????? ???? ???? .  Fnf korar jonno *121*4# dial kore instructions follow korte hobe. ar bondhu package e 17 ti normal fnf ar 1 ti supper fnf kora jabe. ,0.0
1335, 5 tk diye 1gb.. ai offer ta ki shudhu bondho sim ei projojya? ,0.0
1336, @Dear customer .  dukkhito .  amader emon kono offer chalu nei. Apni SMS pele sheta onushoron kore offer ti nite parben. ,0.0
1337, @Oziar .  amader Porichito Bondho SIM er 5Tk te 500MB er offer ti shorbochcho 2 bar nite parben. ,0.0
1338, notun sim a ki ay offer paboo ,0.0
1339, vai ami notun sim niche hoice 13 Ar moto 5 gb dewar kota 1 gb paiche baki ta ki kore anbo aktu bolle khusi hobo ,0.0
1340, offer ti kon sim r jnno eligible seta kmne check korbo? ,0.0
1341, 5 takay 500mb offer ta ki akn aca r sob sim a ki ,0.0
1342, 5 take 500 Mb ai offer ti ami pabo ki ? ,0.0
1343, amar account balace e 900tk ase.ami ai taka use na kore taka uthaite chai.flexiload er tk ki kono vave uthano jabe?examplebkash ,0.0
1344, Apps ta calo korle ki free MB pawa jabe....??? ,0.0
1345, vay bondho simer offer ase ki thakle janaben.... ,0.0
1346, bondo sim a kono offer ase now ,0.0
1347, Amar sim a kno kuno ofar ase na bolben plz .  .  .  ,0.0
1348,Dukkhito apnar query ti amader kache clear hocche na. Onugroho kore specify korun. ,0.0
1349, Bortoman bazar e apnader ei sim price ta koto .  plz janaben. Ami 1ta kinte cay tai ask krlam. ,0.0
1350, apnadr 2gb tk pakage jodi eksathe 10bar kini tahole meyad ki 7d e pabo naa proti pakage e 7d kore add hobe?? ,0.0
1351, Sadman Soumik jayga ta koi??? ,0.0
1352,dekh... dada er vdo songs... ,0.0
1353, @Firoz Ahmed Sujon .  Apnar number ti theke ei eki offer ti punorae meyad thaka kalin shomoy active korle apnar bortoman data er sathe notun data add hoye jabe. Ekhetre .  apni maximum vailidity enjoy korte parben. ,0.0
1354, ami mone hoy bujhate parini.,0.0
1355,ekgon amar query holo apnara bolchen 5 bar kinte para jabe .  but ami 2 bar er por r kinte parchina kno? ,0.0
1356, Dataeye app ti te je 15 mb deya hoto . ota ki off kore dise...?? ,0.0
1357, 5 tk ai offer ti ki nai akn ,0.0
1358, gp bondho sim offer ki ase ? ,0.0
1359, koto bar kinte parmo ? ,0.0
1360, ai offer ta ki akhono ase??r bondho sim a ki internet offer aca...aktu janaben?? ,0.0
1361, @Tanjib .  Apnar flexiplan er balance check korar jonno dial korun *121*1*2# ,0.0
1362, Ami to ekhan pachina a offer ti Prothame peyechilam ki vabe pete Jante pari ,0.0
1363, r koto mail korbo re vai...bohubar korci ,0.0
1364, @Rahul Hasnat Shakil .  Apni jodi amader mail kore thaken tahole kindly feedback er jonno wait korun.,0.0
1365, ai md ki Pc thaka use kora jba.... ,0.0
1366, Kivabe Check korbo amar sim ai bondho sim er offer pabe?? ,0.0
1367, Ami ei offer ta ek bar paici r hosce na keno ?? ,0.0
1368, 24hour use kora jabe ki??? ,0.0
1369, akhon kar bondo sim ar ki offer ace.... ,0.0
1370, offer pabo ke pabo na chek korbo ke kore ,0.0
1371, offer ti joto khusi to bar nite parbo ki???? ,0.0
1372, amar sim bondo sim ar opara porsa kina ki ba ba dakbo.... ,0.0
1373, sob sime ase a offar ,0.0
1374, Assa amai bepar ta clear na.... 500 mb bondho sim a 5 bar pabo naki 2 bar?? ,0.0
1375, 5 tk te 500 mb offer ti koto bar nete parbo akta Sim a ,0.0
1376, ami 2 bar er besi nite parchi nah ki korbo ,0.0
1377, Ami 5tk te 500mb offer ti peyesi..Bt ei offer ti ki 24hours use korte parbo?..r sorbocco koto bar nite parbo? ,0.0
1378, 2 bar nawor por r nawoa jasse na to.......solution din plz ,0.0
1379, ai mb er meyad ki barano jay na? ,0.0
1380, ei offer ta ki ekhono chalu ache? ,0.0
1381, Sob sime ki nite pabo ,0.0
1382, @ Dear Customer .  Apnar query ti amader kache clear noy. Onugroho kore specify korun ,0.0
1383, @Soron .  Dukkhito .  apnar comment ti amader kachhe sposhto noy. Ki bepare jante chaichhen aro nirdishto kore bolar onurodh korchhi. ,0.0
1384, Noton sim a 34 taka recharge korla ki 1 gb net paoa jaba ,0.0
1385, Kothi Ami ki offar to pabo ,0.0
1386, new sim a 9 tk 1 GB ki *566*10# a deka jabe na ki......? ,0.0
1387,Amader ei dhoroner regular kono offer nei. Amader ei offer ti sudhu matro notun SIM er jonno. ,0.0
1388, Kivabe janbo j ami pabo kina ? ,0.0
1389, gp bondo sim a kono mb offer ase ki,0.0
1390, @Dear .  Apnar account a nunnotomo 9 taka thakte hobe offer ti purchase korar jonno. ,0.0
1391,Kotodin por por nite parbo?,0.0
1392, Assa ami jodi 2 gb kine 7din meyad pay tarpor 100mb kinle 28 din meyed dila oi mb er sathe ki jog hoba ,0.0
1393, Meyad ki Barayya dele apnader kono khoti hobenaki????... ,0.0
1394, gp sime kuno free sms offer ache...? jodi na thake amader k dile ki hoy...? ,0.0
1395,Apnar proshnoti bujhte pari ni. Kindly specify korun. ,0.0
1396, @Yeakuv .  Ei pack ti nite dial korun *5000*105# ,0.0
1397, @Yeakuv Ali .  Amader service related kono query thakle kindly amader sathe share korar onurodh korchi. ,0.0
1398, plz kindly aktu amake MB beshi kintu mead kom a rokom ki cu....offer ki bolben????plz ,0.0
1399, @Shohel Hasan .  Apni apnar Gp sim e jodi apni goto 20th July 2016 theke akhon porjonto internet bebohar na kore thaken shekhetre offer ti nite parben. ,0.0
1400, Amar sim a 399 tk 8 gp offer sara onno kno offer keno nite pari na. plz bolben ki ,0.0
1401, Eta ki rat 12 ta theke shokal 10 ta porjonto use kora jabe naki 24 hour ,0.0
